machine_id,temperature,vibration,pressure,rpm,power_consumption,cycle_count,operating_hours,failure
M001,75.23960512076735,0.9230454591220536,96.89868394856093,1256.2577798461268,52.35758688660502,2653,2135,0
M002,66.00100009890683,3.3779743339254136,97.93321208211579,1089.9721914889294,45.45224398900465,8532,1164,1
M002,62.5483222968265,4.148706293937051,87.46598138968382,1753.436426347777,45.79645606852648,8612,2572,1
M001,68.95032292436376,2.521215791188725,117.60851397361313,1599.2732487269932,38.32381300755499,2275,4921,0
M001,76.1279074158329,-0.08433162134280048,84.72943492115778,1572.5022022688345,50.782358262557395,1918,4670,0
M003,69.745058714148,1.4417697376022156,104.77238991114828,1753.03977759059,53.43815697523982,472,686,0
M004,67.82841192863144,2.6128253216693214,106.2047184742356,1248.9063980615167,64.88381082553836,3421,974,0
M003,70.58370290817895,1.5785170028336373,85.77067148186549,1152.8738248289962,53.756019849518765,5929,3287,0
M002,63.961410687630455,3.2721985542500978,101.09656381571115,1576.846383303818,46.402527013621444,5765,505,0
M003,66.56794073156962,2.588157264435865,86.35551740882947,1558.654275088686,39.122567298511285,2087,1770,0
M003,49.14207561094996,1.2935244992342034,120.86563712583919,1153.7386380654493,40.229703954676175,7817,73,0
M003,79.73726230852368,2.032264810771253,82.9182559453568,1571.9042124280945,39.63497328422422,8185,4901,0
M003,72.98797780321762,1.10616677936091,90.19154358652054,1419.9554095200865,65.02433628359505,8447,580,0
M004,62.265441559665696,1.8174151215875582,81.6366248746663,1338.5823880524836,52.30248397541096,3869,3140,0
M004,88.98734981355238,1.4454067595674482,79.63451909698672,1433.3152583435174,45.336270245904856,5716,222,1
M001,70.87016480392387,3.1747618002330382,123.8682293632344,1011.694285816306,42.32112315877389,9635,4007,1
M002,59.63856428024803,4.116012056830995,108.14162010868843,1381.7251553216124,43.15113727684863,7996,896,1
M003,78.56737421470459,0.568811666764248,102.10440138550815,1359.141086103159,45.12560484394897,8730,2433,1
M001,73.98048216509262,0.07678371379024784,90.15134554979618,1611.4204893872281,60.53004173004122,3387,3952,0
M001,73.94579985484219,1.7548275781486142,113.61417716570152,1468.3539726978229,49.760452423538005,857,2169,0
M001,65.7424439534841,0.48158430117131745,87.63666340948821,1627.7737747357762,38.42026866180841,131,732,0
M004,74.50495723778035,2.0462116036709173,111.90458941495154,990.0921310526638,68.48367419784297,5722,1464,0
M003,67.38241709778906,2.748936113805927,86.91233085091545,1332.1803554857904,40.87871088507282,2915,822,0
M003,75.55941451645842,3.4941418972668252,90.33238447186493,1611.1994103142888,45.27331752060906,2586,456,0
M002,50.95055545989361,2.2013945587152812,111.37423579176881,1438.227073885369,60.48115510107105,3374,2211,0
M003,65.66126537020811,1.806844775150421,112.9574101623365,1669.0921065948735,53.321197060872535,2031,3334,0
M003,87.22155097808195,0.02161508342691576,108.96209400845142,1139.0794181221554,46.24061600300632,1925,2139,1
M001,62.32932544599699,2.0261851491857983,84.25488826364807,1646.222167937895,40.14906459124932,2001,3849,0
M002,63.961617025068136,2.071287260549462,93.29909701415757,1372.172156442992,42.266479128599784,4377,2383,0
M003,65.52038661550024,2.6389568142127455,102.35348111797771,1352.760583123465,42.748031047388274,6635,4681,0
M004,57.85193864111356,1.2915118984709089,87.26078557134862,1698.2094093854903,50.056254382796396,7366,313,0
M003,47.91719223771748,1.5649473997641403,120.5644414019394,1732.3802259913011,51.52849453825043,5494,2649,0
M001,67.69413601476387,0.5219977446958157,63.970795840741815,1706.9399392174564,48.81076297094926,665,1889,0
M004,71.35859424081657,-0.2912928068840652,88.31890726946271,1907.7283850096533,49.68628948860537,6698,3879,0
M001,69.47494931461348,0.8915029092032167,92.35650245695253,1753.360721688667,41.594214438445434,5441,1489,0
M003,68.55121438052113,0.42967418574698346,57.34084502842349,1340.9126832535403,52.34508884979111,1646,1664,0
M004,70.43040870850388,2.336712295420611,79.05656304645714,1528.3276256271301,60.24414909469597,4507,2608,0
M002,80.22841471550764,1.4818659433331427,109.37934268813103,1427.960418303013,48.697666546003454,5599,2532,0
M002,68.09553814070783,1.4617628699252108,100.45425454829446,1905.817971989813,48.54170634856421,1163,655,0
M004,64.2591742291273,1.015586953824788,123.59704033064354,1720.973990939742,50.66400841642279,2925,3718,0
M004,67.18874515111914,-1.2325654325124336,123.17839668827229,1462.2239726573089,58.94563887807513,6833,3982,0
M001,75.79346759756775,3.5083107487475504,106.4956956790592,1675.5819595506005,42.84221600449088,7671,2674,0
M004,84.1202687854325,0.9997294772232117,104.69857373501067,1253.560306737379,61.60677868585708,5052,4015,0
M001,63.71856260830822,1.587579930150093,100.98896662868351,1550.0523475290945,53.369777915481905,5913,200,0
M003,70.98933787028884,0.5451078347106895,60.17376973180765,1312.4155014793832,50.22944556559094,9016,4529,1
M001,73.38357441935959,2.9719303434406337,79.08160730010887,1162.2815598745187,59.70591069331456,8924,137,1
M004,60.07421993271177,2.1434289370373243,101.51013254648402,1656.9072475059668,40.54350340898836,4486,3063,0
M004,70.20417167212918,1.1736347147341313,109.24038563121508,1681.7182190375104,54.17636428995767,7311,1075,0
M003,55.34326142657905,1.6077703886559762,104.34504718207211,1591.4425272423973,53.44247651605294,6879,1748,0
M004,52.30949696260601,3.67817992212487,86.61302548426514,1463.4065918866997,42.51635948484966,9779,1475,1
M004,73.66746407892256,1.9270305681187216,114.06109423704244,1246.7282690307181,53.685104983630566,26,4957,0
M002,66.16125258669217,1.818266462384094,122.23666043131955,1267.7306258565504,52.26644143504389,7911,3413,0
M002,72.0228040762122,1.058618513860735,114.0698440043701,1306.1440040522405,48.570095042480524,2670,3904,0
M003,69.8210502299165,0.10541884952769709,114.84398994385705,1453.2653416550152,56.90254044184266,5627,4231,0
M001,60.235999513362025,1.8399613264206556,91.61161303067183,1715.2357467209831,45.42596598113868,883,3146,0
M002,69.54745698035663,2.3254851123246176,116.13901184051198,1712.0808422157306,52.16256996674695,5910,448,0
M001,57.668986949851444,3.0995844643276698,102.18637958991486,1170.2864800774246,48.94660974035745,126,68,0
M004,83.909723580014,-0.24849653449965547,107.67333292783007,1361.3533326566105,45.08242541593866,1479,4908,0
M002,56.440296551400365,0.874903672976971,105.48147764237063,1355.9677960856322,54.02307748095017,8510,3632,1
M003,68.04214729031419,1.4192589094435497,98.17769341839383,993.6833742997509,48.338114021206785,2488,1190,0
M003,59.57728411952752,1.9965191514267981,87.09996287316547,1613.2241893899816,38.21594833032363,340,1740,0
M003,75.70421173360796,1.8549663084715775,98.76795004668931,1450.7680351362956,35.59147116225613,4873,3732,0
M002,66.68568628718498,1.8783113143127304,114.80142426224234,1477.3714926738048,56.31245974466562,6856,2019,0
M001,64.8133328037879,2.4080960585699445,93.37786292030636,1769.1742116751277,40.23519914218535,6101,3192,0
M004,78.53201545051554,1.0967068892208909,113.4002089391222,1517.6618026568715,52.23507594720485,1605,3892,0
M001,70.29430591677553,2.9341414422336944,111.05606005926508,1413.8539070067964,50.4396151490252,5277,96,0
M001,75.16644445935967,2.4334524416994805,95.51593904470255,1614.4155242009886,47.0517457842328,5836,4472,0
M004,60.186740634825355,1.6801677358719207,120.83200155429365,1711.7743693151124,65.65334765772272,2408,1514,0
M004,55.95183056072493,3.6009079918889153,94.66679993213941,1559.293513209845,51.43739214768357,2839,1076,0
M002,71.07207962040134,3.556416035571767,122.64320293918948,1637.8379197396298,56.04506786145652,1108,8,0
M002,66.81153644505268,2.932895355193809,106.51190472311458,1470.8864700514232,52.278529722718474,4454,3052,0
M002,76.26434672453944,-1.0185567705677925,99.76201122319729,1483.6284507280675,48.14768461506015,6870,250,0
M002,69.20091547337451,3.5789450927179756,86.6829792949352,1522.6041420597658,49.847289998112466,7554,359,0
M002,72.0507533923463,2.794758522471934,98.67609654797438,1349.3758099134677,61.66834212528387,7414,2396,0
M004,53.76617470058757,4.006408637712937,96.9436072975837,1386.3876771260798,58.70484234080344,1925,123,1
M001,88.88436939614257,3.2374645917335387,81.12555422123641,1775.5759283636946,65.61589145350881,6094,4729,1
M002,68.35758014967968,3.5783426774972855,96.73576865923499,1901.5912191724642,51.77313674378307,7633,4294,0
M002,76.975869703392,2.878654850180379,87.94295229854372,1818.439582807636,42.98450347439402,9270,828,1
M001,61.63908329780374,3.3486931986455124,108.78987653468172,1235.3485286462906,46.4758644451215,4400,1434,0
M002,73.08009902217341,3.99412374073444,119.59420713592304,1216.0284930830055,40.49777446561127,1976,2077,0
M001,56.97155236475255,2.216554738378206,81.59626485557139,1261.8581136109678,56.136353031002216,4629,1115,0
M001,74.52067838259671,0.4277694559218703,125.68461592550383,1526.877488375896,45.312669471382016,2082,595,1
M004,66.44025915614168,1.6925390999848577,98.07173448422306,938.2550815284673,25.557456429443917,9355,3086,1
M003,70.29190503935567,2.3899455993834366,85.37467922592229,1382.2396866760998,69.71020558663945,9206,2702,1
M004,76.97974030130098,2.0748875843715577,111.36632170312275,1781.4198578322225,45.43519089209347,3444,2507,0
M003,57.6745968877972,0.7534380338405735,93.30318282617428,1696.4877661457815,45.387272596113526,758,1744,0
M003,63.15508269387203,0.36893237480502106,98.77394985952759,1398.1810698852985,63.372893541282934,3094,22,0
M003,74.57324281086765,1.2588373313651706,93.93582633681882,1413.3289117658724,40.333988393619876,4379,325,0
M002,90.98221474546747,2.807739555984151,87.7489310220265,1613.448341361381,59.09284709226533,112,4972,1
M004,68.61917665338518,3.5803397708229694,110.85995548602855,1687.0537510488398,45.30046045260783,2420,262,0
M003,75.91136117923932,2.9165676137777012,95.70547895658719,1393.372546452048,39.409636443225125,5283,3500,0
M001,68.9302853014152,3.057427287114136,78.45022311731131,1453.1267956561126,63.64574209102509,821,1585,0
M002,89.422455947563,1.9191844268364424,108.265901863239,1386.7980542959954,57.38477557650022,3639,432,1
M004,52.52778333034745,0.2579175422940361,81.91626473464368,1233.7301117249572,57.36000787612034,5764,559,0
M003,70.94621044669358,1.5447794191172945,82.70109740987112,1456.0512503956372,52.941244374310195,1819,2555,0
M001,53.744559664379395,1.7412355881276214,117.88909307465974,1440.8144919582473,54.79281306462144,276,4144,0
M004,44.93428429463283,1.5029475131643177,82.05490151184682,1247.8711768022688,40.14273580201565,9458,1702,1
M004,72.97462053117816,2.054694865374626,65.25332714608764,1629.2161875275458,50.892886857957286,6631,2488,0
M002,71.3949779614746,2.4414197598929506,109.34292227442243,1596.6641357251779,42.56989599639324,8011,4689,0
M004,67.15163062257798,2.8530151882434973,95.44204855778304,1639.1439401690152,38.88847584749556,275,4323,0
M002,68.93805909960247,1.721880135633666,96.73517318292825,1346.3859289071263,53.287626645664254,6333,213,0
M003,100.98299434071258,0.09624059435540655,95.282494099747,1103.2848643770706,59.26519644527636,9522,1665,1
M002,67.41824861968566,1.5171222807088651,103.4750490852809,1593.46622592913,46.933049406175485,1893,2655,0
M001,75.10124361250075,2.0437103969919836,88.70921137145397,1367.1774570740572,48.303896861323665,592,3478,0
M002,63.50635180386119,3.2228079221334083,122.14172311848647,1321.8663733508597,40.89479483933568,1387,3815,0
M001,72.95232575040603,1.4321921578158947,77.85654279535902,1248.5893850713114,50.057737168703184,3995,2797,0
M002,67.61766324944382,2.512543628399402,106.67312375015685,1444.9354943825692,56.08060889910731,7093,1041,0
M004,65.89481517270269,2.2900878996354326,109.63181505814876,1815.4654594100946,56.33222189382219,5072,4562,0
M003,88.18898532200325,2.0439005331233884,88.60522358749932,1398.910095728897,54.36140940504746,9726,2391,1
M001,81.7718496318434,2.9305333193245913,84.64398332083272,1282.0393911666133,45.052550662443714,5133,2371,0
M002,71.36746647399231,1.339158803247419,115.25761321255234,1630.3866802060056,44.79896765258279,6699,1083,0
M002,46.95788064056033,1.4248135503564836,85.13708868974928,1534.5624559542568,56.363235785927465,9255,4957,1
M002,66.3899077674743,1.9880991769057719,90.9000408887415,1076.1397264623586,56.49599145773385,3105,2725,0
M004,97.03027564405083,1.3598534949063001,113.30963443689619,1632.4692639506573,48.624040116544855,6890,1950,1
M004,67.69338333360292,2.5080122910546,100.52111850308536,1925.69355370032,46.590624739474514,5905,847,0
M001,81.03217572053659,1.2868076956338672,73.04284498556343,979.8928145141953,59.3379767475656,1903,4671,0
M001,84.419424019526,2.2263042077451343,126.20588716830271,1252.858795195575,47.12041068149403,3361,544,1
M004,72.18963915855976,1.8998272312132434,92.04983861830051,930.2945822696787,55.96745779619025,9046,4153,1
M001,61.58178368131848,2.2149259647767057,93.95864065140374,1484.939115851833,48.90525460113521,2998,3889,0
M003,45.64687668217111,1.5402586049369609,103.83676378489548,1698.0772473222705,41.619737751704,1341,2111,0
M003,76.84163208608955,1.660911705473173,109.37615195506109,1521.1001499592558,62.89849712018962,1861,4994,0
M004,61.85243997176452,2.09600926799705,129.416564369372,1778.3991396225338,50.96051116585181,2455,2172,1
M001,71.76150451887692,2.2020745061613125,75.09897775891456,1666.1100580660268,44.31404816089533,3792,2108,0
M002,57.50179660410636,1.995798084608844,112.3892831338892,1840.4294647004353,38.873554657798365,5864,379,0
M003,67.34762459529797,3.705362356513084,111.14514541075116,1732.042153621419,39.67999361410533,6991,1161,0
M004,70.33719054901053,1.0092630812587158,97.94252633688825,1419.4113862780991,47.01670876724319,5896,65,0
M001,72.68593581044298,1.9357962050472863,111.80910542224333,1513.345291246968,65.40103106826874,1308,797,0
M004,58.85177812647586,0.42637097788301537,114.01411026454821,1326.2646169038053,45.32270497060606,8131,1816,0
M002,81.96910948761352,2.3720814786673863,79.27055822519493,1453.8687662263903,61.57963865876964,8089,631,0
M003,64.03105215268029,0.884753463623186,126.24649758821245,1512.366334403624,48.95389065117533,7797,1367,1
M004,53.255305395467545,1.7216897441234238,76.61856620292787,1483.0185352929293,40.55079687118654,9893,3775,1
M004,68.90976580036536,1.6279356746686742,82.9702557814184,1768.450705260722,46.214310492396834,3213,3258,0
M004,70.3437530902646,2.2808911266011713,96.07318489563856,1433.9663874986338,39.75209661010045,8438,226,0
M002,71.6058943317176,1.4472090824548198,128.87410769780584,1313.5827172885286,43.15225238428917,2224,191,1
M004,83.6213240368508,1.4046943023060177,95.3761505536992,1326.0777930193626,42.91401550499266,2858,2799,0
M002,67.63551163264141,3.435856464085898,99.52099164923784,1631.0200543245062,34.76956906014987,1367,1149,0
M002,68.80380375631229,2.284566790474526,121.48117905856844,1219.3723183822,62.10236855051781,5144,3003,0
M002,58.96815618766907,1.4389491479777319,95.4952278615179,1459.7627659698164,51.68813624177825,702,3545,0
M003,78.20553502887897,1.7491663281887693,82.32344930603986,1765.5000490910843,44.50977275505519,1550,4194,0
M003,71.84309064078103,3.645354952270745,93.74147747142528,1558.519689148166,51.77406197146711,6671,4439,0
M004,65.79972272705838,1.7648351217489031,120.56187750708666,1485.078922176249,43.31615685086351,1333,19,0
M004,50.953253065345365,1.3107233768476123,101.06297495582704,1492.817919272314,28.631504277041955,1798,3700,0
M003,84.44412195055088,1.3150038498736074,128.9598738858439,1294.0870815545654,73.6535330658124,3455,2406,1
M001,57.72320035543943,1.4508735190104227,111.06902389393233,1328.5730579130918,51.516799013416474,3365,432,0
M003,64.08721990630295,1.4055022775732775,90.32786595409775,1460.9636654170845,45.28789568548188,8855,999,1
M002,73.58344511076004,0.7203521516507569,100.76614456697618,1554.2546060218585,34.52868150658053,2627,2658,0
M003,58.034420713833136,0.8757999030530219,87.20172822787181,1689.6300023604222,38.04680163885952,2084,2534,0
M002,55.064902217468564,1.17067962563863,89.97350454026845,1518.5121234342869,63.23593543643924,4973,3962,0
M004,48.76052417299335,2.591571018453098,167.18626376538634,1770.5548351508496,62.01550839038774,2149,4425,1
M001,77.20996952905635,1.6187627127271265,115.27936765050717,1821.0396030419051,56.02572028799158,3426,1690,0
M004,64.54813755273678,1.7928383109059598,112.9164698351001,1659.0534424964408,41.07938369272149,6608,334,0
M002,99.2727009247333,3.270088025254897,90.65229527037904,1744.996281611177,62.07979190381609,6837,2553,1
M002,60.05644934369127,3.295007149938418,123.54376099421619,1301.8572957223812,53.59826094355482,479,2510,0
M002,60.785489765710786,1.717875056862265,116.49123402689406,1270.1602130623876,55.23939558681228,3730,2050,0
M001,64.34607029714599,1.369136489316591,128.22431934036655,1603.594675258033,53.56936755554597,6359,2716,1
M003,72.43134655138489,1.1355696863264622,127.49671222597674,1231.7580376265905,37.94410252299117,7142,2222,1
M004,65.2979666121469,2.6927757697082377,77.81366067853718,1441.9256311968134,40.4147123940249,1350,1871,0
M004,76.12332214002512,1.7952927664777123,83.3524076609514,1654.2383810659478,45.918254668733105,8891,1604,1
M003,60.21411610011346,1.6135051096772097,84.94318276804546,1782.6745849370413,55.149117660264906,2647,1556,0
M004,56.18408281536419,1.1863354248624471,85.84089035001344,1449.156869942387,38.95654334205483,5366,2345,0
M001,52.01785260590893,1.2303335909886115,104.85178546390586,1370.011140938462,48.59722868044648,5108,2165,0
M004,47.76425832062803,2.3200581914932448,91.49794821856274,1564.0923243023165,48.587123918695596,1721,788,0
M002,64.81930980524943,0.6845617341127379,131.08897811143777,1285.2913112952222,56.34191751462062,3159,641,1
M003,66.99019687606778,2.9948686937879385,128.57019823122457,1465.3442703413145,55.3973722848613,333,4301,1
M001,63.68562972516817,1.4661553561850815,99.9030760888144,1498.3999903447436,41.918192567582935,8855,3106,1
M003,82.43405797187162,1.8503640557482075,129.32989324224684,1494.403201465841,61.57348935589842,8970,1451,1
M001,82.28030209608136,0.6630220418594457,122.32201940860303,1517.7006947635764,40.694081369997676,1223,2989,0
M002,66.65197012555498,1.9876340617576356,93.23940161234111,1333.0970288855717,58.737915535206,3454,4918,0
M003,52.060788868080365,1.6716790573094402,69.86176983961658,1354.6014014763166,45.59884081321282,5877,2304,0
M004,64.33294891944948,1.9499194011435335,96.73047422558906,1350.576747793476,51.31140762746698,6359,2229,0
M001,64.00178606082939,3.4717088983618902,90.3306680338229,1175.9811321609886,51.80789968083444,9132,4303,1
M003,63.42865037721942,2.17769804579024,103.09758437718746,1568.3660643692212,51.58165952567036,2633,878,0
M004,63.022810961017555,1.205340815854196,101.33842430312124,1678.931490338401,55.39599358747656,6815,3712,0
M003,63.465371042751926,1.2886800894534318,100.94526488348843,1659.2620165707071,53.13167598346826,5374,2389,0
M003,66.1345838410224,2.5951311859137687,107.85527112068746,1447.500627907849,56.2691930389643,1016,1612,0
M003,63.64458901184443,3.298693290993424,81.81217079374483,1337.7989521072225,53.716959682761086,4533,4473,0
M001,72.08322508625592,2.28191802075105,106.17040416354561,1648.8629284725378,39.884357928593246,5,4506,0
M004,73.6036871590486,2.6887127445547696,93.40575770474491,1627.7846044749103,52.1583925964639,3987,4478,0
M002,60.8935491281751,2.609737723336705,102.9997329979553,1543.484128487259,45.489040779957335,6719,3464,0
M001,82.71065326007033,3.419064413357521,114.36114767848285,1848.8622504846546,41.12590017674173,3792,570,0
M001,60.19937698159386,0.050409827273967256,81.63400340168455,1494.7148957265874,47.6812808585816,8704,1174,1
M001,53.82199386184663,2.6672189393045285,95.78059520995646,1448.6220032150222,51.465884792280725,4964,279,0
M002,73.80778071365052,2.983736043903564,98.22198648956704,1420.0365337850799,51.997400223902275,974,2670,0
M004,61.825918655856604,0.6612762938644265,92.28596542644038,1187.8244587038384,58.44819796112215,9168,2552,1
M004,73.21291470757387,1.114331815993584,113.49744244199437,1632.2679928284585,60.45847295177262,2733,2153,0
M004,45.9633139889947,1.1492172513718466,89.19417461799293,1478.9029265684446,52.690246646058846,620,4109,0
M003,83.92455941483067,1.2712098036226167,91.66899400836492,1601.986248271359,54.136851016075276,7595,2052,0
M003,76.72293408040402,1.518282949064474,89.35121300571903,1868.375600418248,50.76247226540524,8785,3066,1
M003,54.99523450836998,2.2426028130549414,116.38083117158203,1421.8496460190765,56.137803709196675,9611,3710,1
M002,55.21222876153715,2.8656746511673696,92.61333831381675,1032.3982566416898,53.89590511069652,5852,857,0
M003,86.72265904097527,3.0813169577685366,106.90068086325334,1596.2140739021545,49.564095249137566,8814,3800,1
M002,62.626200965020416,1.1621769388322183,129.6355765184511,1533.3718779785352,67.2158605360344,7303,4561,1
M004,61.65815151267376,1.1552970012970172,98.87772369474122,1353.509224805736,45.63053309246545,4529,4841,0
M003,47.33947905850717,3.315821840016223,116.68091020049737,1579.4532671242996,61.6356556536667,3919,1856,0
M003,66.49221794398446,2.6467439354186446,125.07031126139692,1657.219264020875,39.165656589384504,8509,4227,1
M001,67.72280385164247,2.082864841868996,115.4078734006062,1310.6780179576906,56.50893229161164,2582,776,0
M002,77.15493096769485,2.4733366755549673,99.74798026033389,1439.7336277193235,61.4925468138147,1524,3762,0
M004,56.00921571815525,1.9701962181485593,109.6316163849792,1795.3507459697855,34.74224743193664,7226,2463,0
M001,54.7971320775939,2.524584683047615,80.68932110296981,1355.675561754127,51.111604584440755,892,4439,0
M001,74.50962634776477,1.6639333034942596,88.29935262775072,1513.333951082757,55.72331232995235,8819,3448,1
M004,80.06730071227065,2.2688049344392307,90.92987227552122,975.1177667912231,52.01570883302453,5323,1555,0
M001,54.28847648882117,0.4894539496305037,133.60918180261422,1203.630899783741,53.025247484855704,3021,3367,1
M002,80.81514086299741,1.312215705174569,87.81123228617099,1531.50349946656,51.08978529901331,1454,577,0
M002,70.37541841486822,1.3229888232096565,87.58784873107255,1745.5975619171202,41.246017389107266,552,4440,0
M003,80.91805339074645,1.625609966793086,84.34118529626525,1227.5940635998,68.94436473724353,675,2522,0
M001,69.29779638482384,1.073486745220252,108.39717642896142,1514.9128124120994,45.97169709347361,7760,4620,0
M003,44.777220825120494,1.4664563741769183,102.13932089003325,1424.8564181892566,53.473289910231244,9785,45,1
M001,68.48032617683961,0.4855859376018794,116.30138465539846,1690.6176109984988,44.82528258331658,4397,1934,0
M002,80.6014381867127,2.5487004763949,110.06889499116032,1256.439338935483,31.793094479834412,3264,980,0
M002,61.06253980916286,1.9174864810886054,79.29415229913899,1586.015529673497,42.60389701000825,4993,3294,0
M002,66.12035031092547,0.29479239222398324,87.89083344984444,1369.2618626007486,38.419146461798896,8807,2070,1
M001,68.23866496449021,1.1651700894533268,120.47993122413732,1544.607604965295,58.732540313795916,4227,2114,0
M002,41.00486120131518,2.336601427562167,96.95052633134793,1513.7862104616945,45.14505587164436,9823,625,1
M001,86.71347575437477,1.4569780536142103,117.81387727027018,1449.6441851714765,45.8872692865603,5289,3554,1
M003,60.98624320102826,1.3030585398619032,97.75478578127024,1595.5623692538768,41.48535429917011,9136,3649,1
M001,75.057354324728,1.9254073229919237,85.48515357567217,1508.7305468605923,50.75228318972082,4980,3724,0
M003,69.13298863851792,2.3435975351782163,95.45108833499941,1473.438739584661,44.26833186910975,7814,257,0
M001,82.5761905635936,0.5636475429608394,85.47925306675455,1428.7166931954514,57.938837849974306,5666,4043,0
M003,74.0605612242808,2.5501284812178793,91.51670856396365,1515.5196779490675,52.416314584713284,7647,2010,0
M002,67.65075728479026,1.1997067183926233,103.0138855984787,1544.4087096292144,45.42539371420442,7371,2593,0
M003,61.0648490748072,1.9820720317502012,107.6740763555353,1302.1715839838757,56.801864414696155,8662,252,1
M002,77.97850701382139,1.9645798593084904,76.14713015118554,1430.1057524165246,50.0635241841859,1955,1212,0
M002,51.26558696045383,1.472933881760226,99.73947988736353,1288.9628110737654,50.17197524551961,2396,2124,0
M003,76.45890420275893,0.9763402538692856,91.20076396660372,1492.0309154438428,38.29892077014459,2090,724,0
M001,59.00955248445128,1.7143134519077363,90.27377786561782,1381.5335590291943,49.43131093771749,2823,2416,0
M001,82.5228366195664,3.6253303090751947,101.99026928699615,1654.1566295962512,52.57235711454399,2529,4663,0
M004,71.61299542662695,0.6383249695363691,91.74322190966183,1634.5453955513378,60.66853457758676,7544,2671,0
M001,76.44123767850108,3.6923130191048754,120.7320699227001,1315.450287287126,43.984850960773414,4173,1177,0
M004,70.8198881382472,1.7402788289234676,117.82092814376591,1499.538530920305,68.2248689870841,9251,2202,1
M001,52.47622904859003,2.0353714170886392,117.72742440913059,1627.7033158496727,54.45494653463189,6959,2841,0
M001,61.39270836604662,0.9132891886152728,92.57634706764547,1464.9383359671942,37.84470499172954,8838,270,1
M002,76.72389337611382,1.2287305833225193,85.56251747621016,1354.3564950388911,43.23841508731555,9545,561,1
M004,71.66655817359845,1.4970903499619808,101.23044894082173,1281.5192943910408,61.36799331373455,8955,3139,1
M001,81.80989905305672,0.9543050291220878,97.74477450570599,1670.8535123156726,59.945833143699154,2326,2179,0
M004,74.03274563037172,1.7910820426291283,90.86765256364953,1680.542629656994,50.144747852484024,458,1693,0
M002,60.3329810929734,1.592984108193229,82.36398329999558,1458.4104802251902,51.19934162446282,8883,844,1
M002,62.03935862279366,3.8507811424357334,99.37723046097892,1653.2275169053355,40.68311781019223,2572,3753,0
M004,71.02917390523237,0.8340258143195389,93.9389582462129,906.9578940229318,60.571541921882734,5940,3853,0
M002,46.859559339998945,2.1026905167485874,110.32520555557029,1765.5109301418472,42.09786330580426,2539,4315,0
M003,86.73441885622985,2.2478462819018246,109.97659077282219,1468.6110389445641,56.75792888898734,4169,3623,1
M003,74.41746736377557,0.9296794513481625,116.51199708134075,1528.355312159898,60.81633894932111,9010,4994,1
M002,82.27034597048872,2.6868274954528384,81.11056672179943,1435.8964552668062,50.38524443375607,6073,1102,0
M003,54.19396059190831,1.601672987118372,106.01587461540448,1779.141496373501,57.74089092897759,8710,750,1
M001,82.44565160355256,-0.49238965158306724,89.08801440649492,1287.8536752088933,64.78111766420555,4470,2367,0
M004,92.31498911027748,2.659849612104565,81.69378683783373,1794.8920653213672,52.143750393685906,7473,4413,1
M001,56.79121644622683,0.8830591158976362,93.57096644576934,1579.2541841890222,48.59758546854443,3991,1772,0
M004,77.71401794903767,0.952225053860901,116.03057470201927,1624.5328431836315,49.465177139587865,8534,4683,1
M002,70.01109944687293,2.687902082892398,94.41522469644273,1434.1590873342168,44.05609677862329,6808,2086,0
M001,54.55566151751756,1.65283851758155,123.48181989938668,1238.356160420726,43.87532965810502,6187,3270,0
M002,74.9288397185187,2.9177721505515004,108.233177732805,1686.1021531072204,53.539254110605626,7608,4200,0
M002,78.33603204837348,3.210166095365319,94.08864281529135,1562.2816702378661,48.688401422805725,6308,3865,0
M004,63.98873447331153,1.3550715396777022,117.40072643359613,1772.3246916617636,52.620553414810125,4531,506,0
M004,81.65916520255223,2.7932624959550307,106.68095158171428,1461.2447359568603,38.08051080117943,5126,4665,0
M004,53.33236593210802,1.2445391986071181,86.01160917329942,1416.153724220217,49.25904939850288,443,328,0
M001,55.052438535503555,4.233115917132176,127.88203953370773,1777.6176473280605,58.24094280072371,3704,1714,1
M003,71.36597395588753,1.3070429954687848,103.89218234629715,1882.3788328994888,41.04860578419186,1900,221,0
M004,70.25385277972272,3.026087440960004,100.28194287978238,1501.869435273146,50.13221131307641,9709,2703,1
M004,62.834265115758946,2.8437900258815754,87.16700995141576,1349.4485006285788,35.16312551281271,1556,3887,0
M001,78.09594435971886,2.316087822108934,117.69307401411606,1662.1061525579098,39.55630382181461,8289,4246,0
M004,75.30894314215949,1.329456838583317,107.7591314104196,1449.1958867658652,56.461287101424396,1044,2770,0
M001,78.58139070934016,1.8486025080585908,109.43857270442861,1619.8525650801596,47.5257256534964,8659,3939,1
M002,68.76863564647732,-0.153588112944552,92.38702984711347,1448.1448051242494,64.57658292430834,8545,978,1
M004,76.02580267978341,2.2244200383822506,112.51150857865102,1812.8028036423625,53.4595448833945,71,3093,0
M004,65.54349696970006,2.349615331028385,113.67720390356203,1360.10209898986,54.2447653191146,9567,2924,1
M002,90.53818690086595,2.1334994190613714,89.96832641828317,1596.105932504392,41.388143600840806,1075,620,1
M002,61.87454229878014,-0.9733061712925575,78.74514790478514,1402.2596059535751,46.91915698524438,9437,3465,1
M002,91.05297429458312,0.734363554910189,108.72059589008386,1443.6986877158463,44.138910543619104,9215,1631,1
